Product_ID,Product_Name,Form,Ashwagandha,Triphala,Amalaki,Haritaki,Bibhitaki,Neem,Tulsi,Brahmi,Shankhpushpi,Turmeric,Ginger,Garlic,Clove,Cardamom,Cinnamon,Pepper,Licorice,Guduchi,Shatavari,AloeVera,Moringa,Fenugreek,Cumin,Coriander,Mustard,Saffron,Nutmeg,Fennel,Camphor,Jatamansi,Kesar,Pippali,Punarnava,Arjuna,Guggulu,Manjistha,Kalonji,Baheda,Giloy,Daruharidra,Vidanga,Hibiscus,AmlaOil,Ashoka,Bhringraj,SafedMusli,KaunchBeej,Palash,Agarwood,Chitrak,Proportion_Others,Price,Dosage(g),Shelf_Life(months),Preparation_Method,Speciality
P0548,Product_548,Capsule,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.02,0,0.03,0.02,0,0.02,0.03,0.01,0.02,0,0.01,0.02,0,0.01,0.03,0,0.01,0,0.02,0.03,0.02,0,0.02,0.03,0.02,0.02,0.02,0,0.02,0.01,0.03,0.02,0.02,0,0,0.03,0.01,0.03,0.01,0.03,0.03,0.15,970,0.31,24,Decoction,Weight Loss
P0549,Product_549,Powder,0.02,0.02,0.03,0.03,0.03,0,0.03,0.03,0.02,0.03,0.03,0.03,0,0,0.01,0.02,0.03,0.02,0.03,0.03,0,0.03,0.03,0.04,0,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.04,0.01,0,0,0.01,0,0.02,0.02,0.02,0.02,0,0.03,0.04,0.02,0.01,0.01,0.01,0,0.08,260,0.33,18,Extract,Skin Disorders
P0550,Product_550,Capsule,0,0.02,0.04,0.01,0.03,0,0.03,0,0.01,0.03,0.04,0.04,0.03,0,0.01,0.03,0.01,0.04,0.02,0.02,0.01,0.03,0.01,0.03,0.02,0,0.03,0.02,0.01,0.02,0.03,0.02,0,0.01,0.03,0.02,0.02,0.03,0.01,0.02,0,0.02,0.03,0.01,0.01,0,0.01,0.01,0.02,0.02,0.09,326,0.34,18,PowderBlend,Cardiac Health
P0551,Product_551,Capsule,0.01,0.02,0.04,0.01,0.02,0.03,0.03,0.01,0,0.01,0,0.02,0.01,0,0,0.01,0.02,0.01,0,0.03,0.01,0.03,0.02,0.02,0.02,0.03,0.01,0.03,0,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.03,0.04,0.04,0.02,0.02,0.01,0,0.01,0.03,0.03,0.03,0.02,0.01,0.05,323,0.58,12,PowderBlend,Cardiac Health
P0552,Product_552,Paste,0.02,0.02,0,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0,0.02,0.01,0.01,0.02,0.02,0,0.01,0.03,0.01,0,0.02,0,0.01,0.02,0,0,0.03,0.02,0.01,0.01,0.03,0.01,0.03,0.03,0.03,0.03,0.03,0,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.11,507,0.58,36,TabletCompression,Weight Loss
P0553,Product_553,Decoction,0.02,0.02,0.01,0.03,0,0.01,0.01,0.01,0.03,0,0.01,0.03,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.02,0.02,0,0.03,0.01,0.01,0.02,0.02,0,0.01,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.03,0.01,0.03,0.01,0.01,0,0.01,0.1,797,0.21,18,Fermentation,Stress & Anxiety
P0554,Product_554,Tablet,0,0.01,0.03,0.02,0.03,0.01,0.03,0.03,0.02,0.03,0,0.03,0.03,0.02,0,0.02,0,0,0.01,0.03,0.03,0,0.01,0.03,0.02,0.03,0.03,0.03,0,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.01,0.03,0.01,0,0.02,0.02,0,0.03,0.01,0,0.01,0.01,0.02,0.03,0.12,548,0.41,36,TabletCompression,Weight Loss
P0555,Product_555,Syrup,0.01,0.02,0.03,0.03,0,0.03,0,0,0.03,0.04,0.01,0.03,0,0.03,0.02,0,0.03,0,0.01,0.04,0.01,0.01,0.01,0.01,0.04,0.04,0.01,0.02,0.04,0.03,0.01,0,0.01,0,0,0.02,0.03,0.04,0.02,0,0.01,0,0.01,0.01,0.02,0.03,0.04,0.03,0.01,0.01,0.12,190,0.25,18,Fermentation,Women's Health
P0556,Product_556,Paste,0.02,0.01,0,0.01,0.02,0.01,0.03,0.03,0.01,0.03,0,0.02,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.02,0,0.01,0,0,0.01,0.02,0.03,0.03,0.03,0.02,0,0.07,319,0.33,12,Fermentation,Hair & Scalp Care
P0557,Product_557,Decoction,0.01,0.01,0.01,0.03,0.01,0.01,0,0,0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0,0.01,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0,0.01,0.01,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.11,825,0.54,12,Decoction,Joint Pain Relief
P0558,Product_558,Tablet,0.02,0.01,0.02,0.03,0,0.03,0.02,0.01,0,0.03,0.01,0,0.03,0.03,0,0.02,0,0.03,0.02,0.03,0.02,0.02,0.01,0.03,0.04,0,0.02,0.02,0.03,0.01,0,0,0.03,0.03,0.03,0.02,0.02,0,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.01,0.01,0.03,0.03,0.1,536,0.47,12,TabletCompression,Memory & Cognition
P0559,Product_559,Tablet,0.02,0.01,0.02,0.02,0.02,0,0,0.03,0.03,0.01,0.01,0.03,0.02,0.01,0.03,0.01,0.04,0,0,0.01,0.03,0.04,0,0.03,0,0.02,0.01,0.02,0.03,0.03,0,0.02,0,0.01,0.02,0.03,0.03,0.02,0,0.04,0.03,0.03,0.02,0.01,0,0.03,0.03,0.02,0.01,0.02,0.1,218,0.39,36,Extract,Anti-Inflammatory
P0560,Product_560,Syrup,0.02,0.01,0,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.01,0.03,0.02,0,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.02,0.02,0.01,0,0.03,0.01,0,0.03,0.03,0.11,658,0.46,12,TabletCompression,Joint Pain Relief
P0561,Product_561,Paste,0.03,0.03,0.01,0.01,0,0.01,0.02,0.03,0,0,0,0.03,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0,0.03,0,0.02,0.01,0.02,0.03,0.01,0.03,0.04,0,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.01,0,0,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.12,812,0.35,18,TabletCompression,Stress & Anxiety
P0562,Product_562,Paste,0.02,0,0.02,0.01,0.04,0,0.01,0.03,0.01,0.01,0,0.03,0.01,0.03,0,0.01,0.04,0.03,0.02,0.03,0.01,0,0.01,0.02,0,0.03,0,0.03,0.03,0.02,0.01,0.04,0.02,0,0.01,0.01,0.04,0.03,0,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.04,0.03,0.01,0.02,0.12,457,0.31,12,Decoction,Digestive Cleanser
P0563,Product_563,Syrup,0.01,0.03,0,0.03,0.02,0.03,0.03,0,0,0.03,0.02,0.01,0.03,0.01,0.03,0.03,0.04,0,0.01,0.04,0.02,0.02,0.04,0.02,0.02,0,0,0.02,0.03,0.03,0.01,0.03,0.01,0.02,0.01,0,0.01,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0,0.01,0.02,0,0.04,0.01,0.12,491,0.33,12,TabletCompression,Kidney Care
P0564,Product_564,Powder,0.03,0.02,0.01,0.01,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.03,0,0,0.02,0.01,0.01,0.02,0.01,0,0.02,0.02,0.03,0.03,0,0.03,0,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.03,0.01,0.01,0.02,0,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.09,130,0.4,24,PowderBlend,Women's Health
P0565,Product_565,Decoction,0.02,0.01,0.03,0.04,0,0.03,0.02,0.01,0.02,0.03,0.01,0.03,0.04,0.03,0,0.03,0.02,0.02,0.01,0.02,0.03,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0,0,0.02,0,0.02,0.04,0.01,0.01,0.03,0.02,0.02,0.03,0.03,0.01,0,0.02,0.08,157,0.51,18,Decoction,Hair & Scalp Care
P0566,Product_566,Powder,0.01,0.03,0,0.01,0.02,0.01,0.01,0.03,0,0.01,0.03,0.01,0,0.03,0.03,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.01,0,0.01,0.01,0.03,0.01,0.03,0,0.02,0.01,0,0.02,0.02,0.03,0.01,0,0.03,0.01,0,0.03,0,0.03,0.03,0.02,0.02,0.03,0.03,0.15,996,0.41,24,Extract,Liver Detox
P0567,Product_567,Powder,0.02,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.04,0,0,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0,0.04,0,0.02,0.02,0.01,0.01,0.01,0.01,0.04,0.01,0.03,0.03,0.02,0.04,0,0.02,0.01,0.03,0,0.02,0.03,0.03,0,0,0,0.09,896,0.35,36,Extract,Diabetes Management
P0568,Product_568,Decoction,0.01,0.03,0.02,0.02,0,0.03,0.01,0.01,0.04,0.02,0.01,0.03,0.04,0,0.02,0.01,0.03,0.01,0.03,0.02,0.04,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.01,0.03,0.03,0.03,0.01,0.01,0,0.01,0,0.01,0.02,0.01,0.03,0.02,0.03,0.02,0.01,0,0,0.09,256,0.29,12,Fermentation,Liver Detox
P0569,Product_569,Decoction,0.04,0.02,0,0.03,0.03,0.01,0.02,0.01,0.02,0.03,0.01,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.03,0.01,0,0.03,0.03,0.01,0.01,0.03,0.02,0.01,0,0.01,0.03,0.03,0.01,0,0.03,0.04,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.04,0.01,0.01,0,0.01,0.09,158,0.42,36,TabletCompression,Respiratory Health
P0570,Product_570,Syrup,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0,0.02,0.01,0.01,0.02,0.02,0,0.03,0.02,0.02,0,0.02,0.03,0,0.03,0.02,0.03,0.01,0.02,0,0.03,0.03,0.03,0.01,0.01,0.03,0.01,0.02,0.03,0.02,0,0.01,0.03,0.03,0.01,0.02,0.01,0.02,0.03,0.02,0.11,351,0.57,18,Decoction,Digestive Cleanser
P0571,Product_571,Syrup,0.02,0.03,0.01,0.02,0.02,0.01,0.03,0.03,0.02,0.01,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.02,0,0,0.01,0.01,0.03,0.02,0.01,0.01,0,0,0.01,0.02,0.03,0.02,0,0.03,0.03,0.02,0.03,0.03,0.01,0.02,0.01,0.02,0.03,0,0.02,0.01,0.01,0.01,0.13,420,0.57,36,PowderBlend,Weight Loss
P0572,Product_572,Decoction,0.02,0.03,0,0.03,0.03,0.02,0.04,0.02,0.02,0.01,0.02,0.01,0.01,0,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0,0.02,0.01,0,0.01,0.02,0.03,0.01,0.03,0.03,0,0.01,0.03,0.02,0.03,0,0.01,0.01,0.01,0.03,0.04,0.02,0.01,0.03,0.01,0.02,0.09,473,0.39,36,Fermentation,Memory & Cognition
P0573,Product_573,Syrup,0.03,0.02,0.02,0.03,0,0.03,0.02,0,0.01,0.01,0.03,0.03,0.01,0.01,0.02,0,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.03,0.03,0.01,0.01,0.02,0,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.08,583,0.45,24,Fermentation,Kidney Care
P0574,Product_574,Capsule,0.01,0.02,0.01,0.02,0,0.03,0.02,0.03,0.03,0,0.01,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0,0.03,0.03,0,0.03,0.02,0,0.03,0.01,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0,0,0.03,0,0.01,0.04,0,0.01,0.03,0.02,0.13,219,0.45,18,Fermentation,Women's Health
P0575,Product_575,Syrup,0.02,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0,0.01,0.04,0.01,0.03,0,0.02,0,0.01,0.01,0.03,0,0.02,0.01,0.03,0.04,0.03,0.03,0,0.01,0.02,0.04,0.01,0.02,0.03,0.01,0.02,0.04,0.01,0.01,0.02,0.03,0.02,0,0.02,0.02,0.03,0.01,0.02,0.1,181,0.52,36,Extract,Joint Pain Relief
P0576,Product_576,Powder,0.02,0.03,0.01,0,0.01,0.01,0.01,0.02,0.03,0.02,0.03,0,0.02,0.03,0,0.01,0.03,0.01,0.03,0,0,0.01,0,0.03,0.03,0.03,0.01,0.02,0.02,0.03,0.03,0.01,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.01,0.04,0.03,0.02,0.01,0,0.11,169,0.32,24,Decoction,Weight Loss
P0577,Product_577,Paste,0.03,0.02,0.03,0.04,0.01,0.03,0.01,0.04,0.01,0,0,0.04,0.02,0.01,0,0.03,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.01,0.03,0.04,0.03,0.03,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0,0,0.02,0,0.02,0.01,0,0.03,0.01,0.02,0.03,0.01,0.12,303,0.53,36,PowderBlend,Stress & Anxiety
P0578,Product_578,Powder,0,0.02,0.04,0.02,0.03,0.04,0.02,0.01,0.02,0.04,0.03,0.03,0.03,0.03,0.01,0,0.01,0.04,0,0.02,0.01,0.01,0.01,0.03,0,0.02,0.01,0.03,0.02,0,0,0.02,0.02,0.01,0.02,0.04,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0,0.02,0.01,0,0.04,0.02,0.11,459,0.53,18,Fermentation,Skin Disorders
P0579,Product_579,Syrup,0.03,0.01,0.02,0,0,0.02,0.01,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.02,0.01,0,0,0.03,0.01,0.03,0.01,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0,0.02,0.08,477,0.41,36,Decoction,Anti-Inflammatory
P0580,Product_580,Decoction,0,0.02,0.02,0.01,0.01,0.01,0.02,0,0.03,0.03,0.03,0.03,0.01,0,0.02,0.02,0.03,0.02,0.03,0,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.03,0.02,0.01,0,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.01,0.03,0.1,816,0.4,18,Fermentation,Skin Disorders
P0581,Product_581,Powder,0.01,0.02,0.03,0.02,0.02,0.02,0.03,0,0.02,0,0.01,0.02,0.04,0.04,0.03,0.03,0.03,0.01,0.03,0,0.01,0,0.03,0.03,0.01,0.01,0.01,0.04,0.03,0.01,0.04,0.01,0,0.01,0.01,0,0.01,0.01,0.03,0.02,0.02,0.03,0.01,0.03,0.01,0.01,0.03,0.01,0,0.03,0.09,592,0.45,24,Extract,Skin Disorders
P0582,Product_582,Capsule,0,0.03,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0.02,0,0.03,0.02,0.03,0.02,0.01,0.01,0.03,0.01,0.01,0.03,0,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.01,0,0.02,0.03,0.02,0,0.12,626,0.44,12,Extract,Diabetes Management
P0583,Product_583,Powder,0.02,0.01,0.02,0,0.02,0.01,0.03,0.03,0.01,0,0.01,0.02,0.01,0.04,0,0,0,0.02,0.02,0.04,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.04,0.02,0.03,0,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.02,0.01,0.04,0.01,0.02,0.02,0.01,0,0.02,0,0.11,197,0.32,18,Extract,Diabetes Management
P0584,Product_584,Capsule,0.01,0,0.02,0.01,0.03,0,0.04,0.01,0,0.02,0,0.02,0.03,0.01,0.03,0,0.01,0.02,0.03,0.02,0.04,0,0.01,0.02,0.03,0.01,0.03,0,0.01,0.03,0.04,0.03,0.01,0.02,0.04,0.01,0.03,0.01,0.01,0.03,0.04,0.03,0.02,0.02,0,0,0,0.02,0,0.03,0.12,981,0.51,36,Extract,Hair & Scalp Care
P0585,Product_585,Syrup,0.02,0.01,0.03,0,0.02,0.01,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0.01,0.01,0.02,0.03,0,0.01,0,0.01,0.01,0.03,0.03,0.01,0.02,0.03,0.01,0.01,0.02,0.1,509,0.56,36,Fermentation,Hair & Scalp Care
P0586,Product_586,Powder,0,0.03,0.02,0.03,0.01,0.03,0.03,0,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0,0.01,0.03,0.03,0,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0,0.03,0.02,0.03,0,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.03,0,0.01,0.03,0.1,273,0.46,24,Fermentation,Memory & Cognition
P0587,Product_587,Tablet,0.02,0.02,0.01,0.01,0,0.02,0.02,0.01,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.01,0.03,0.01,0,0.02,0.01,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0,0.01,0.01,0.03,0.01,0.03,0,0,0.03,0.01,0.02,0.09,182,0.6,12,TabletCompression,Diabetes Management
P0588,Product_588,Syrup,0.02,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0,0.03,0.04,0.01,0.04,0.02,0.01,0.01,0,0,0.01,0.01,0.03,0.01,0.03,0.03,0.02,0.02,0,0.02,0,0.02,0.04,0.04,0.02,0.02,0,0.01,0.01,0.02,0,0.01,0.03,0,0.04,0.01,0.03,0.02,0.01,0.01,0.01,0.04,0.13,551,0.5,24,Fermentation,Diabetes Management
P0589,Product_589,Tablet,0.03,0.01,0,0.03,0.03,0.01,0.02,0,0.03,0.03,0.02,0.02,0.01,0,0.03,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0,0.01,0.03,0.02,0.02,0.02,0.01,0,0.02,0.01,0.01,0.03,0.01,0.02,0.1,144,0.39,24,Decoction,Digestive Cleanser
P0590,Product_590,Decoction,0.03,0,0.02,0.03,0.02,0.03,0.02,0.03,0,0.04,0.01,0,0.01,0.01,0,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.01,0.03,0.03,0.03,0.02,0.02,0.01,0,0.03,0.02,0.03,0.03,0.03,0.02,0,0,0.02,0.02,0.03,0,0.01,0.01,0.02,0.03,0.07,331,0.53,18,Fermentation,Cardiac Health
P0591,Product_591,Decoction,0,0,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.01,0,0.01,0,0,0.01,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.01,0.01,0.01,0.03,0.02,0.01,0.02,0.03,0.03,0,0.03,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.02,0,0.03,0,0,0.12,784,0.36,12,Fermentation,Anti-Inflammatory
P0592,Product_592,Syrup,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0,0.01,0.02,0,0.01,0.03,0.02,0.02,0,0.03,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.03,0,0.03,0,0.03,0.01,0.01,0.03,0,0.02,0.02,0.02,0,0,0.03,0.02,0.03,0.03,0.02,0.01,0.01,0.03,0.12,247,0.27,36,TabletCompression,Kidney Care
P0593,Product_593,Paste,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0,0.01,0.01,0.02,0.02,0.01,0,0.03,0.01,0.03,0.02,0,0.03,0.01,0.01,0.01,0.02,0.03,0,0,0.01,0.02,0.02,0,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.03,0.11,810,0.35,12,Fermentation,Stress & Anxiety
P0594,Product_594,Tablet,0.03,0.01,0.02,0.02,0,0.01,0.02,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0,0.03,0.02,0.02,0.01,0.02,0,0,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0,0.03,0.01,0.03,0.01,0.01,0.01,0.11,922,0.38,18,Extract,Kidney Care
P0595,Product_595,Powder,0.01,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.01,0.03,0.03,0.03,0.01,0.02,0.01,0.03,0,0,0,0.02,0.01,0.03,0,0.01,0.02,0.01,0,0.03,0.03,0,0.02,0.03,0.02,0.01,0.03,0.03,0,0.01,0.02,0.02,0.02,0,0.03,0.01,0.03,0.03,0.01,0.03,0.01,0.03,0.11,437,0.37,36,Extract,Diabetes Management
P0596,Product_596,Powder,0.03,0,0.01,0.03,0.01,0.02,0,0.02,0.01,0,0.01,0.01,0.02,0,0.03,0.03,0.03,0,0.04,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0,0,0.01,0,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0,0.04,0.01,0.02,0.01,0,0.02,0.03,0.02,0.03,0.03,0.02,0.11,104,0.41,24,Fermentation,Immunity Booster
P0597,Product_597,Syrup,0.03,0.03,0,0.02,0.03,0.02,0.02,0,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0,0.02,0.01,0.03,0.02,0.02,0,0.03,0.01,0.03,0.01,0,0.02,0.02,0.03,0.01,0,0.13,915,0.6,24,Decoction,Kidney Care
P0598,Product_598,Powder,0.03,0,0.02,0.04,0,0.03,0.04,0.03,0.02,0.03,0.01,0,0,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0,0.02,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0,0.01,0,0.01,0.03,0.03,0.02,0.11,257,0.36,18,Extract,Skin Disorders
P0599,Product_599,Paste,0.03,0.02,0.03,0.02,0.02,0,0,0.03,0.01,0.03,0.02,0.02,0,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.03,0.03,0.03,0.02,0,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0,0.01,0.01,0,0.02,0.03,0.01,0.02,0.02,0,0.01,0,0.02,0.02,0.03,0.13,854,0.43,12,TabletCompression,Skin Disorders
P0600,Product_600,Capsule,0.03,0,0.02,0.03,0.02,0,0.03,0.03,0,0.02,0.01,0,0,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.02,0,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0,0.02,0,0.02,0.02,0.03,0.01,0.01,0.1,417,0.25,36,Fermentation,Immunity Booster
P0601,Product_601,Syrup,0.01,0.03,0.02,0.03,0.03,0,0.03,0,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0,0.03,0.02,0,0.01,0.02,0,0.01,0.01,0.03,0.03,0.01,0.03,0.03,0.01,0.02,0,0.04,0,0.04,0.01,0.01,0.03,0,0.02,0,0.02,0.04,0.01,0.03,0.03,0.02,0.01,0.01,0.03,0.12,938,0.42,36,Extract,Hair & Scalp Care
P0602,Product_602,Capsule,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0,0,0.01,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.03,0.01,0,0.01,0.02,0.01,0,0.01,0.03,0,0.03,0.01,0.02,0.03,0.11,348,0.31,24,Fermentation,Diabetes Management
P0603,Product_603,Tablet,0.03,0.03,0,0.02,0,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0,0.03,0.03,0.01,0,0.03,0.02,0.02,0.02,0.03,0,0.02,0.02,0.01,0.01,0.03,0.02,0.01,0,0.01,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.01,0.01,0,0.03,0.12,946,0.38,24,TabletCompression,Stress & Anxiety
P0604,Product_604,Tablet,0.01,0.02,0,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.01,0,0.01,0.03,0.01,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.01,0.02,0.01,0.03,0.01,0.08,801,0.43,18,Decoction,Cardiac Health
P0605,Product_605,Tablet,0.03,0.01,0.01,0,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.04,0.02,0.01,0.01,0.01,0,0.03,0.02,0.03,0.03,0,0.01,0.02,0.01,0.04,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0,0.02,0,0.03,0.04,0.01,0.01,0.03,0,0.03,0.1,620,0.3,36,PowderBlend,Skin Disorders
P0606,Product_606,Tablet,0.02,0.03,0.01,0.02,0,0.02,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0,0.02,0.02,0.01,0,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0,0,0.01,0.01,0.01,0.02,0.01,0.03,0.03,0.01,0.03,0.02,0.01,0.11,582,0.41,12,TabletCompression,Kidney Care
P0607,Product_607,Powder,0.04,0.02,0.02,0.01,0,0.03,0.01,0.02,0.02,0,0.01,0.03,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0.04,0.03,0.03,0.01,0.03,0.03,0.04,0.01,0.02,0.01,0,0.04,0.01,0.02,0.03,0.01,0.01,0.02,0.03,0.01,0.03,0,0.03,0.01,0.01,0.01,0.04,0.02,0.01,0.01,0.01,0.06,496,0.54,24,Extract,Cardiac Health
